node1	node2	weight	cluster	BP_resnik	CODA80	HIPPO	PI	TM
ENSG00000049541	ENSG00000177302	0.008	187	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000178295	0.008	261	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000183495	0.008	199	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000184254	0.00277777777777778	115	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000188375	0.008	189	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000188486	0.008	190	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000196419	0.008	191	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000198056	0.008	192	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000198445	0.0166666666666667	116	NA	NA	0.5	NA	NA
ENSG00000049541	ENSG00000198900	0.008	193	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000198901	0.008	129	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000204086	0.008	315	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000246705	0.008	194	NA	NA	NA	1	NA
ENSG00000049541	ENSG00000257767	0.00277777777777778	117	NA	NA	0.0833333333333333	NA	NA
ENSG00000049541	ENSG00000278705	0.008	195	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000076242	0.0191111111111111	315	NA	NA	0.333333333333333	1	NA
ENSG00000051180	ENSG00000095002	0.0358688524590164	315	NA	NA	NA	1	51
ENSG00000051180	ENSG00000106028	0.008	281	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000106399	0.0429182556010888	315	3192.4	NA	NA	1	NA
ENSG00000051180	ENSG00000111445	0.008	315	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000113318	0.008	315	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000113810	0.008	266	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000116062	0.0331366120218579	315	NA	NA	NA	1	46
ENSG00000051180	ENSG00000117748	0.0430736101955614	315	3192.4	NA	NA	1	NA
ENSG00000051180	ENSG00000132383	0.0659333551864539	315	3192.4	NA	0.333333333333333	1	21.5
ENSG00000051180	ENSG00000133119	0.008	315	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000136824	0.008	266	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000147316	0.00784464540552736	257	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000156970	0.008	273	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000163918	0.008	315	NA	NA	NA	1	NA
ENSG00000051180	ENSG00000174371	0.008	315	NA	NA	NA	1	NA
ENSG00000051341	ENSG00000095002	0.008	1	NA	NA	NA	1	NA
ENSG00000051341	ENSG00000113318	0.008	1	NA	NA	NA	1	NA
ENSG00000051341	ENSG00000116062	0.008	1	NA	NA	NA	1	NA
ENSG00000053900	ENSG00000094880	0.00769230769230769	226	NA	NA	NA	1	NA
ENSG00000053900	ENSG00000105325	0.00784464540552736	226	NA	NA	NA	1	NA
ENSG00000053900	ENSG00000130177	0.00769230769230769	226	NA	NA	NA	1	NA
ENSG00000053900	ENSG00000141552	0.00769230769230769	226	NA	NA	NA	1	NA
ENSG00000053900	ENSG00000153107	0.0251786464901219	226	NA	NA	NA	1	32
ENSG00000053900	ENSG00000164162	0.00784464540552736	226	NA	NA	NA	1	NA
ENSG00000053900	ENSG00000176248	0.00769230769230769	226	NA	NA	NA	1	NA
ENSG00000054796	ENSG00000095002	0.008	19	NA	NA	NA	1	NA
ENSG00000054796	ENSG00000111445	0.008	135	NA	NA	NA	1	NA
ENSG00000054796	ENSG00000113318	0.008	19	NA	NA	NA	1	NA
ENSG00000054796	ENSG00000116062	0.008	19	NA	NA	NA	1	NA
ENSG00000054796	ENSG00000133119	0.008	135	NA	NA	NA	1	NA
ENSG00000054796	ENSG00000163918	0.008	135	NA	NA	NA	1	NA
ENSG00000054796	ENSG00000174371	0.008	19	NA	NA	NA	1	NA
ENSG00000057468	ENSG00000076242	0.0282185792349727	52	NA	NA	NA	1	37
ENSG00000057468	ENSG00000119684	0.0309508196721311	52	NA	NA	NA	1	42
ENSG00000057468	ENSG00000174371	0.008	52	NA	NA	NA	1	NA
ENSG00000058091	ENSG00000094880	0.00784464540552736	214	NA	NA	NA	1	NA
ENSG00000058091	ENSG00000130177	0.00784464540552736	214	NA	NA	NA	1	NA
ENSG00000058091	ENSG00000164162	0.008	214	NA	NA	NA	1	NA
ENSG00000059573	ENSG00000095002	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000059573	ENSG00000113318	0.008	315	NA	NA	NA	1	NA
ENSG00000059573	ENSG00000116062	0.008	315	NA	NA	NA	1	NA
ENSG00000059758	ENSG00000094880	0.00784464540552736	215	NA	NA	NA	1	NA
ENSG00000059758	ENSG00000130177	0.00784464540552736	215	NA	NA	NA	1	NA
ENSG00000059758	ENSG00000164162	0.008	215	NA	NA	NA	1	NA
ENSG00000062822	ENSG00000106628	0.0413333333333333	327	NA	NA	1	1	NA
ENSG00000062822	ENSG00000144381	0.0333333333333333	327	NA	NA	1	NA	NA
ENSG00000064933	ENSG00000076242	0.0450218579234973	315	NA	NA	0.5	1	37.25
ENSG00000064933	ENSG00000095002	0.0246666666666667	315	NA	NA	0.5	1	NA
ENSG00000064933	ENSG00000116062	0.0246666666666667	315	NA	NA	0.5	1	NA
ENSG00000064933	ENSG00000119684	0.0271256830601093	315	NA	NA	NA	1	35
ENSG00000064933	ENSG00000122512	0.0216757741348087	315	NA	NA	NA	NA	39.6666666667
ENSG00000064933	ENSG00000163918	0.008	315	NA	NA	NA	1	NA
ENSG00000064933	ENSG00000174371	0.008	315	NA	NA	NA	1	NA
ENSG00000065057	ENSG00000076242	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000065057	ENSG00000095002	0.008	315	NA	NA	NA	1	NA
ENSG00000065057	ENSG00000106399	0.00784464540552736	315	NA	NA	NA	1	NA
ENSG00000065057	ENSG00000113318	0.008	315	NA	NA	NA	1	NA
ENSG00000065057	ENSG00000116062	0.008	315	NA	NA	NA	1	NA
ENSG00000065057	ENSG00000119684	0.008	315	NA	NA	NA	1	NA
ENSG00000065057	ENSG00000122512	0.008	315	NA	NA	NA	1	NA
ENSG00000065057	ENSG00000132646	0.0174863387978142	315	NA	NA	NA	NA	32
ENSG00000067369	ENSG00000094880	0.00784464540552736	227	NA	NA	NA	1	NA
ENSG00000067369	ENSG00000130177	0.00784464540552736	227	NA	NA	NA	1	NA
ENSG00000067369	ENSG00000153107	0.00784464540552736	227	NA	NA	NA	1	NA
ENSG00000067369	ENSG00000164162	0.008	227	NA	NA	NA	1	NA
ENSG00000067369	ENSG00000176248	0.00784464540552736	227	NA	NA	NA	1	NA
ENSG00000068903	ENSG00000094880	0.0166130479544177	269	798.1	NA	NA	1	NA
ENSG00000068903	ENSG00000130177	0.00784464540552736	269	NA	NA	NA	1	NA
ENSG00000068903	ENSG00000153107	0.00784464540552736	269	NA	NA	NA	1	NA
ENSG00000069329	ENSG00000205302	0.008	272	NA	NA	NA	1	NA
ENSG00000069869	ENSG00000101665	0.008	290	NA	NA	NA	1	NA
ENSG00000069869	ENSG00000137834	0.008	290	NA	NA	NA	1	NA
ENSG00000069869	ENSG00000170365	0.008	290	NA	NA	NA	1	NA
ENSG00000070010	ENSG00000163918	0.008	196	NA	NA	NA	1	NA
ENSG00000070950	ENSG00000111445	0.008	136	NA	NA	NA	1	NA
ENSG00000070950	ENSG00000117748	0.008	202	NA	NA	NA	1	NA
ENSG00000070950	ENSG00000132383	0.008	202	NA	NA	NA	1	NA
ENSG00000070950	ENSG00000132646	0.0193989071038251	136	NA	NA	NA	NA	35.5
ENSG00000070950	ENSG00000133119	0.008	136	NA	NA	NA	1	NA
ENSG00000070950	ENSG00000163918	0.008	136	NA	NA	NA	1	NA
ENSG00000070950	ENSG00000204086	0.008	202	NA	NA	NA	1	NA
ENSG00000071794	ENSG00000105486	0.008	309	NA	NA	NA	1	NA
ENSG00000071794	ENSG00000111445	0.008	309	NA	NA	NA	1	NA
ENSG00000071794	ENSG00000113318	0.008	309	NA	NA	NA	1	NA
ENSG00000071794	ENSG00000116062	0.008	309	NA	NA	NA	1	NA
ENSG00000071794	ENSG00000132646	0.0275956284153005	309	NA	NA	NA	NA	50.5
ENSG00000071794	ENSG00000174371	0.008	309	NA	NA	NA	1	NA
ENSG00000072401	ENSG00000094880	0.00769230769230769	228	NA	NA	NA	1	NA
ENSG00000072401	ENSG00000105325	0.00784464540552736	228	NA	NA	NA	1	NA
ENSG00000072401	ENSG00000130177	0.00769230769230769	228	NA	NA	NA	1	NA
ENSG00000072401	ENSG00000141552	0.00769230769230769	228	NA	NA	NA	1	NA
ENSG00000072401	ENSG00000153107	0.00769230769230769	228	NA	NA	NA	1	NA
ENSG00000072401	ENSG00000164162	0.00784464540552736	228	NA	NA	NA	1	NA
ENSG00000072401	ENSG00000176248	0.00769230769230769	228	NA	NA	NA	1	NA
ENSG00000072501	ENSG00000076242	0.008	85	NA	NA	NA	1	NA
ENSG00000072501	ENSG00000095002	0.0254863387978142	85	NA	NA	NA	1	32
ENSG00000072501	ENSG00000106399	0.00784464540552736	85	NA	NA	NA	1	NA
ENSG00000072501	ENSG00000116062	0.008	85	NA	NA	NA	1	NA
ENSG00000072501	ENSG00000132383	0.008	85	NA	NA	NA	1	NA
ENSG00000072501	ENSG00000174371	0.008	85	NA	NA	NA	1	NA
ENSG00000073111	ENSG00000106399	0.00784464540552736	32	NA	NA	NA	1	NA
ENSG00000073111	ENSG00000117748	0.008	32	NA	NA	NA	1	NA
ENSG00000073111	ENSG00000132383	0.008	32	NA	NA	NA	1	NA
ENSG00000075131	ENSG00000106399	0.00784464540552736	203	NA	NA	NA	1	NA
ENSG00000075131	ENSG00000111445	0.008	137	NA	NA	NA	1	NA
ENSG00000075131	ENSG00000117748	0.008	203	NA	NA	NA	1	NA
ENSG00000075131	ENSG00000132383	0.008	203	NA	NA	NA	1	NA
ENSG00000075131	ENSG00000133119	0.008	137	NA	NA	NA	1	NA
ENSG00000075131	ENSG00000163918	0.008	137	NA	NA	NA	1	NA
ENSG00000075131	ENSG00000204086	0.008	203	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000095002	0.0640109289617486	315	NA	NA	1	1	41.5
ENSG00000076242	ENSG00000101751	0.008	54	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000101868	0.008	87	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000104320	0.008	25	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000108424	0.008	315	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000108469	0.00666666666666667	274	NA	NA	0.2	NA	NA
ENSG00000076242	ENSG00000113318	0.0318615664845355	315	NA	NA	NA	1	43.6666666667
ENSG00000076242	ENSG00000116062	0.0307686703096721	315	NA	NA	NA	1	41.6666666667
ENSG00000076242	ENSG00000118655	0.008	26	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000119684	0.0604590163934426	315	NA	NA	1	1	35
ENSG00000076242	ENSG00000122512	0.045431693989071	315	NA	NA	0.5	1	38
ENSG00000076242	ENSG00000126583	0.00762469786860031	88	694	NA	NA	NA	NA
ENSG00000076242	ENSG00000132646	0.0308606699924184	315	NA	NA	1	NA	NA
ENSG00000076242	ENSG00000134452	0.008	89	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000135945	0.008	49	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000136492	0.0254863387978142	74	NA	NA	NA	1	32
ENSG00000076242	ENSG00000136936	0.008	315	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000138376	0.008	27	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000141510	0.0234972677595628	315	NA	NA	NA	NA	43
ENSG00000076242	ENSG00000144554	0.008	284	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000149311	0.008	86	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000152234	0.008	315	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000152457	0.008	28	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000154767	0.008	90	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000160957	0.00666666666666667	275	NA	NA	0.2	NA	NA
ENSG00000076242	ENSG00000165392	0.0296174863387978	260	NA	NA	0.2	NA	42
ENSG00000076242	ENSG00000167196	0.000284021362	58	NA	0.00142010681	NA	NA	NA
ENSG00000076242	ENSG00000168496	0.008	315	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000168646	0.00762469786860031	91	694	NA	NA	NA	NA
ENSG00000076242	ENSG00000170734	0.008	55	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000172732	0.008	56	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000174371	0.0633734061930601	315	NA	NA	1	1	40.3333333333
ENSG00000076242	ENSG00000175595	0.008	315	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000175792	0.008	78	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000176102	0.000279920214	59	NA	0.00139960107	NA	NA	NA
ENSG00000076242	ENSG00000177084	0.008	79	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000178295	0.008	261	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000178952	0.008	57	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000183207	0.008	315	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000185379	0.008	279	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000187790	0.008	315	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000188486	0.0103825136612022	101	NA	NA	NA	NA	19
ENSG00000076242	ENSG00000196850	0.000282585408	60	NA	0.00141292704	NA	NA	NA
ENSG00000076242	ENSG00000197299	0.0321530054644809	315	NA	NA	0.2	1	32
ENSG00000076242	ENSG00000198690	0.008	61	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000198901	0.000279920214	62	NA	0.00139960107	NA	NA	NA
ENSG00000076242	ENSG00000198924	0.008	29	NA	NA	NA	1	NA
ENSG00000076242	ENSG00000253729	0.008	83	NA	NA	NA	1	NA
ENSG00000076248	ENSG00000113318	0.008	315	NA	NA	NA	1	NA
ENSG00000076248	ENSG00000116062	0.008	315	NA	NA	NA	1	NA
ENSG00000076248	ENSG00000132646	0.0592759705388665	315	NA	NA	1	NA	52
ENSG00000077097	ENSG00000111445	0.008	138	NA	NA	NA	1	NA
ENSG00000077097	ENSG00000133119	0.0246666666666667	138	NA	NA	0.5	1	NA
ENSG00000077097	ENSG00000163918	0.008	138	NA	NA	NA	1	NA
ENSG00000078177	ENSG00000095002	0.00022410391	2	NA	0.00112051955	NA	NA	NA
ENSG00000078177	ENSG00000113318	0.00022410391	2	NA	0.00112051955	NA	NA	NA
ENSG00000078177	ENSG00000116062	0.00022410391	2	NA	0.00112051955	NA	NA	NA
ENSG00000085840	ENSG00000111445	0.008	139	NA	NA	NA	1	NA
ENSG00000085840	ENSG00000133119	0.008	139	NA	NA	NA	1	NA
ENSG00000085840	ENSG00000163918	0.008	139	NA	NA	NA	1	NA
ENSG00000089053	ENSG00000094880	0.00769230769230769	229	NA	NA	NA	1	NA
ENSG00000089053	ENSG00000105325	0.00784464540552736	229	NA	NA	NA	1	NA
ENSG00000089053	ENSG00000130177	0.00769230769230769	229	NA	NA	NA	1	NA
ENSG00000089053	ENSG00000141552	0.00769230769230769	229	NA	NA	NA	1	NA
ENSG00000089053	ENSG00000153107	0.0257250945775536	229	NA	NA	NA	1	33
ENSG00000089053	ENSG00000164162	0.00784464540552736	229	NA	NA	NA	1	NA
ENSG00000089053	ENSG00000176248	0.00769230769230769	229	NA	NA	NA	1	NA
ENSG00000090539	ENSG00000101665	0.008	291	NA	NA	NA	1	NA
ENSG00000090539	ENSG00000137834	0.008	291	NA	NA	NA	1	NA
ENSG00000090539	ENSG00000141646	0.00784464540552736	291	NA	NA	NA	1	NA
ENSG00000090539	ENSG00000170365	0.008	291	NA	NA	NA	1	NA
ENSG00000092201	ENSG00000111445	0.008	140	NA	NA	NA	1	NA
ENSG00000092201	ENSG00000133119	0.008	140	NA	NA	NA	1	NA
ENSG00000092201	ENSG00000163918	0.008	140	NA	NA	NA	1	NA
ENSG00000092470	ENSG00000095002	0.008	315	NA	NA	NA	1	NA
ENSG00000092470	ENSG00000106028	0.008	281	NA	NA	NA	1	NA
ENSG00000092470	ENSG00000113318	0.008	315	NA	NA	NA	1	NA
ENSG00000092470	ENSG00000116062	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000092470	ENSG00000117748	0.008	315	NA	NA	NA	1	NA
ENSG00000092470	ENSG00000132383	0.008	315	NA	NA	NA	1	NA
ENSG00000092470	ENSG00000204086	0.008	315	NA	NA	NA	1	NA
ENSG00000092853	ENSG00000116062	0.008	63	NA	NA	NA	1	NA
ENSG00000092853	ENSG00000122512	0.008	63	NA	NA	NA	1	NA
ENSG00000092853	ENSG00000132646	0.0174863387978142	63	NA	NA	NA	NA	32
ENSG00000093009	ENSG00000111445	0.008	141	NA	NA	NA	1	NA
ENSG00000093009	ENSG00000133119	0.008	141	NA	NA	NA	1	NA
ENSG00000093009	ENSG00000163918	0.008	141	NA	NA	NA	1	NA
ENSG00000094804	ENSG00000111445	0.008	142	NA	NA	NA	1	NA
ENSG00000094804	ENSG00000133119	0.008	142	NA	NA	NA	1	NA
ENSG00000094804	ENSG00000163918	0.008	142	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000100387	0.00784464540552736	230	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000102225	0.00784464540552736	216	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000105325	0.0387053153979457	244	NA	NA	1	1	NA
ENSG00000094880	ENSG00000105810	0.00784464540552736	217	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000108106	0.0166130479544177	243	798.1	NA	NA	1	NA
ENSG00000094880	ENSG00000109332	0.00769230769230769	218	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000110092	0.00280551545385622	219	NA	NA	0.0909090909090909	NA	NA
ENSG00000094880	ENSG00000110200	0.00784464540552736	231	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000112029	0.00784464540552736	329	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000115266	0.00784464540552736	233	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000117399	0.00769230769230769	329	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000123975	0.00784464540552736	254	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000129055	0.00784464540552736	234	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000130177	0.0362637362637363	244	NA	NA	1	1	NA
ENSG00000094880	ENSG00000131508	0.00784464540552736	220	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000134057	0.0106501608593836	235	NA	NA	0.0909090909090909	1	NA
ENSG00000094880	ENSG00000135446	0.00784464540552736	221	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000135476	0.00784464540552736	236	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000138395	0.00784464540552736	222	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000138411	0.00784464540552736	255	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000139687	0.00876840254889036	247	798.1	NA	NA	NA	NA
ENSG00000094880	ENSG00000141552	0.0385529776847261	244	NA	NA	1	1	NA
ENSG00000094880	ENSG00000145386	0.00280551545385622	223	NA	NA	0.0909090909090909	NA	NA
ENSG00000094880	ENSG00000153107	0.0362637362637363	244	NA	NA	1	1	NA
ENSG00000094880	ENSG00000154473	0.00784464540552736	268	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000156603	0.00784464540552736	248	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000156970	0.00784464540552736	268	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000157212	0.00784464540552736	270	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000161057	0.00784464540552736	249	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000163104	0.00784464540552736	250	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000164162	0.0387053153979457	244	NA	NA	1	1	NA
ENSG00000094880	ENSG00000164611	0.00784464540552736	237	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000166295	0.00784464540552736	238	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000170142	0.00769230769230769	239	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000170312	0.00784464540552736	251	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000170473	0.00784464540552736	240	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000172943	0.00784464540552736	252	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000173207	0.00784464540552736	256	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000175063	0.0211821577675236	243	1227.84615384615	NA	NA	1	NA
ENSG00000094880	ENSG00000176248	0.0385529776847261	244	NA	NA	1	1	NA
ENSG00000094880	ENSG00000176386	0.00784464540552736	241	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000181449	0.00784464540552736	253	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000196510	0.00769230769230769	242	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000197323	0.00784464540552736	271	NA	NA	NA	1	NA
ENSG00000094880	ENSG00000261408	0.00784464540552736	224	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000096717	0.0194853389975342	315	1773.55555555556	NA	NA	NA	NA
ENSG00000095002	ENSG00000100038	0.008	3	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000100294	7.84912284e-05	4	NA	0.000392456142	NA	NA	NA
ENSG00000095002	ENSG00000100479	0.008	67	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000100697	0.008	5	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000101751	0.008	54	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000101868	0.008	87	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000104320	0.008	25	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000104884	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000095002	ENSG00000104889	0.008	20	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000105011	0.008	68	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000106028	0.0274853389975342	281	1773.55555555556	NA	NA	1	NA
ENSG00000095002	ENSG00000108064	0.008	92	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000111581	0.008	21	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000111875	0.008	70	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000112096	0.008	6	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000113318	0.0839516413654577	315	1773.55555555556	NA	1	1	42.3333333333
ENSG00000095002	ENSG00000114026	0.008	22	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000116062	0.083223043915567	315	1773.55555555556	NA	1	1	41
ENSG00000095002	ENSG00000117748	0.008	315	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000118655	0.008	26	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000121988	0.000230166028	7	NA	0.00115083014	NA	NA	NA
ENSG00000095002	ENSG00000122008	0.008	97	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000122512	0.0459781420765027	315	NA	NA	0.5	1	39
ENSG00000095002	ENSG00000124232	0.008	73	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000126215	0.008	100	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000126583	0.00762469786860031	88	694	NA	NA	NA	NA
ENSG00000095002	ENSG00000127586	0.008	315	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000128513	0.0194853389975342	8	1773.55555555556	NA	NA	NA	NA
ENSG00000095002	ENSG00000131944	0.008	98	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000132383	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000095002	ENSG00000132475	0.008	93	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000132646	0.0302087830676395	315	760.095238095238	NA	NA	NA	40
ENSG00000095002	ENSG00000133119	0.008	315	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000134452	0.008	89	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000134574	0.008	208	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000134899	0.008	258	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000135002	7.85543928e-05	9	NA	0.000392771964	NA	NA	NA
ENSG00000095002	ENSG00000135945	0.0163508595703718	49	760.095238095238	NA	NA	1	NA
ENSG00000095002	ENSG00000136492	0.008	74	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000136807	0.008	283	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000136936	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000095002	ENSG00000138376	0.008	27	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000138430	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000095002	ENSG00000139613	0.008	81	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000141510	0.0419807852634905	315	1773.55555555556	NA	NA	NA	41.1666666667
ENSG00000095002	ENSG00000143476	0.0163508595703718	51	760.095238095238	NA	NA	1	NA
ENSG00000095002	ENSG00000144231	7.85539226e-05	10	NA	0.000392769613	NA	NA	NA
ENSG00000095002	ENSG00000144554	0.008	284	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000147576	7.85557998e-05	75	NA	0.000392778999	NA	NA	NA
ENSG00000095002	ENSG00000149311	0.008	86	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000149313	7.851948e-05	11	NA	0.0003925974	NA	NA	NA
ENSG00000095002	ENSG00000149554	0.0273989071038251	259	NA	NA	NA	1	35.5
ENSG00000095002	ENSG00000151500	7.85581334e-05	12	NA	0.000392790667	NA	NA	NA
ENSG00000095002	ENSG00000152457	0.008	28	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000154767	0.008	90	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000155959	0.008	315	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000160679	0.0194853389975342	13	1773.55555555556	NA	NA	NA	NA
ENSG00000095002	ENSG00000162039	0.008	14	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000163041	0.008	94	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000163104	0.008	23	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000163161	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000095002	ENSG00000164053	0.008	95	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000164104	0.008	99	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000164172	7.85543928e-05	15	NA	0.000392771964	NA	NA	NA
ENSG00000095002	ENSG00000165280	0.00835085957037177	323	760.095238095238	NA	NA	NA	NA
ENSG00000095002	ENSG00000165392	0.0229508196721311	260	NA	NA	NA	NA	42
ENSG00000095002	ENSG00000167986	0.008	102	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000168214	0.008	77	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000168496	0.008	315	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000168556	7.85053368e-05	16	NA	0.000392526684	NA	NA	NA
ENSG00000095002	ENSG00000168646	0.00762469786860031	91	694	NA	NA	NA	NA
ENSG00000095002	ENSG00000170734	0.008	55	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000172732	0.008	56	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000173473	0.008	82	NA	NA	NA	1	NA
ENSG00000095002	ENSG00000174371	0.0675628415300547	315	NA	NA	1	1	48
ENSG00000095002	ENSG00000175054	0.0271256830601093	315	NA	NA	NA	1	35
ENSG00000095002	ENSG00000175595	0.0413333333333333	315	NA	NA	1	1	NA
ENSG00000095002	ENSG00000175792	0.008	78	NA	NA	NA	1	NA
